From File,To File,References,From Entities,To Entities
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\NppNotification.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\TabBar\TabBar.h,14,3,10
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\NppNotification.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ToolBar\ToolBar.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\NppNotification.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ToolBar\ToolBar.h,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\NppNotification.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\VerticalFileSwitcher\VerticalFileSwitcher.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\NppNotification.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,42,1,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\localization.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\localizationString.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\menuCmdID.h,273,2,272
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.cpp,33,5,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.h,9,5,6
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,1691,114,341
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\resource.h,5,3,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.h,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\UserDefineDialog.h,7,6,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\TinyXml\tinyxml.cpp,788,52,11
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\TinyXml\tinyxml.h,722,311,12
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\TinyXml\tinyXmlA\tinyxmlA.cpp,15,3,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\TinyXml\tinyXmlA\tinyxmlA.h,18,7,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ContextMenu\ContextMenu.h,3,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\FunctionList\functionParser.h,2,2,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\OpenSaveFileDialog\FileDialog.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\shortcut\shortcut.cpp,4,2,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\shortcut\shortcut.h,88,36,32
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\localization.h,3,3,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.h,7,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,4,4,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\colors.h,5,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\UserDefineLangReference.h,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\TinyXml\tinyxml.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\TinyXml\tinyxml.h,49,47,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\TinyXml\tinyXmlA\tinyxmlA.h,4,4,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ContextMenu\ContextMenu.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\shortcut\shortcut.h,13,13,9
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ToolBar\ToolBar.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\resource.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\PluginsManager\Notepad_plus_msgs.h,5,5,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\PluginsManager\Notepad_plus_msgs.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,6,2,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.h,89,8,10
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FunctionCallTip.cpp,6,4,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FunctionCallTip.h,13,2,7
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\TinyXml\tinyxml.h,5,5,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FunctionCallTip.h,4,4,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.h,2,2,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\AutoCompletion.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\TinyXml\tinyxml.h,3,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\EncodingMapper.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.h,21,11,7
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Notepad_plus.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Notepad_plus.h,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,3,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,35,18,19
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.h,258,55,48
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.h,47,19,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Utf8_16.cpp,13,4,10
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Utf8_16.h,11,7,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\FunctionList\functionParser.h,5,5,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Notepad_plus.h,2,2,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,9,9,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.cpp,10,8,6
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.h,11,11,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Utf8_16.h,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,3,2,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\resource.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.h,39,2,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.cpp,9,1,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.h,31,3,7
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.cpp,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,30,4,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.h,2,2,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.cpp,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.h,3,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\columnEditor.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,4,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,3,1,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.h,20,7,10
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.h,6,3,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\TabBar\TabBar.cpp,5,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\TabBar\TabBar.h,7,5,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,13,8,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.cpp,3,2,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.h,2,2,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ImageListSet\ImageListSet.h,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\TabBar\TabBar.cpp,4,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\TabBar\TabBar.h,4,4,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\DocTabView.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.h,4,3,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\PluginsManager\Notepad_plus_msgs.h,7,4,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,123,15,35
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\resource.h,15,4,8
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\Buffer.h,13,4,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.h,588,68,67
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.cpp,27,15,16
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.h,155,28,23
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\UniConversion.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ContextMenu\ContextMenu.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ContextMenu\ContextMenu.h,11,2,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\FindReplaceDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Docking.h,8,1,8
